gene,pval
NM_000945.4,-3.02214369568246
NM_000946.3,-0.231644423579619
NM_000961.4,1.27780472765059
NM_000968.4,-2.12801179013751
NM_000969.5,0.158658180128498
NM_000970.6,-1.68223516918432
NM_000971.4,-0.362569136967526
NM_000972.3,-3.2572467872325
NM_000973.5,-0.845529673149425
NM_000975.5,-2.97608407593959
NM_000976.4,-1.02963990380646
NM_000978.4,-3.16620523855093
NM_000980.4,-0.615424439114905
NM_000982.4,-0.788587478423089
NM_000983.4,-2.51107384542986
NM_000984.6,-6.29903935236759
NM_000986.4,-2.52363121894025
NM_000989.4,-2.30286989035444
NM_000990.5,-3.52087766270667
NM_000991.5,-1.13797715246593
NM_000992.3,0.0945399725470083
NM_000993.5,-3.34443099309013
NM_000994.4,-1.11715395103573
NM_000997.5,-3.27914404408647
NM_000998.5,-2.33234552384291
NM_000999.4,-3.82077496979429
NM_001000.4,-1.86029602545925
NM_001001.5,-5.48658637912294
NM_001001330.3,-0.158065950724015
NM_001001410.3,-5.44586702420266
NM_001001412.4,-2.34185333369361
NM_001001479.4,-0.382070871480623
NM_001001503.2,1.65196443193836
NM_001001563.5,3.1589281581089
NM_001001661.3,0.345005580457708
NM_001001665.4,0.633622143902998
NM_001001674.2,-1.02502697875149
NM_001001790.3,-7.52210795027044
NM_001001795.2,-2.87643064878535
NM_001001852.4,-1.53555126203488
NM_001001872.4,-2.7701500578643
NM_001001921.2,-1.0232487487398
NM_001001935.3,0.00395288812792755
NM_001001937.2,0.351609243721914
NM_001001975.2,-1.40373621509025
NM_001002762.5,-1.90226458288569
NM_001002814.3,-0.1719325318425
NM_001002926.2,-9.86846641160755
NM_001003.3,-1.4519823689956
NM_001003652.4,0.913702125932198
NM_001003684.2,-7.03233638845781
NM_001003716.4,-1.51869820133545
NM_001003745.2,-1.65748061686477
NM_001003941.3,1.66633189852951
NM_001004.4,-1.59738081817479
NM_001004125.3,-0.820163832755609
NM_001004127.3,-4.52399683398076
NM_001004135.2,0.780247523291984
NM_001004301.4,-2.98380658416831
NM_001004304.4,-1.41636755018699
NM_001004309.3,-0.386918009971271
NM_001004320.2,0.758917982144427
NM_001004354.3,-3.43112669019929
NM_001004456.2,6.78201115839062
NM_001004466.2,2.33406460377726
NM_001004489.3,-0.296781743742444
NM_001004490.2,5.44785465691762
NM_001004689.2,-3.89246403566151
NM_001004711.2,0.355093898059908
NM_001004713.2,-1.39967855105687
NM_001004715.5,-0.577059863573985
NM_001004729.2,-0.398295925200948
NM_001004755.2,-1.17478424473127
NM_001004756.3,-0.247360621018145
NM_001005191.3,-0.566894304849832
NM_001005193.2,0.290109890044998
NM_001005199.2,0.252157806423205
NM_001005465.2,15.3899016631441
NM_001005493.2,14.3370341147512
NM_001005497.2,-0.671681585174234
NM_001005503.2,1.07017709793763
NM_001005514.2,8.30550751034414
NM_001005781.2,-1.62984196452796
NM_001005849.2,1.54956562712323
NM_001006.5,-1.0372747438021
NM_001006613.2,-1.93308114001762
NM_001006618.2,-2.61388745498054
NM_001006622.3,-0.556387827511194
NM_001006623.4,-1.01956128412572
NM_001006640.2,-2.16445387713582
NM_001006943.3,-0.927630709139089
NM_001007.5,-2.80337994206761
NM_001007189.2,-1.31914511541371
NM_001007233.3,1.34994673275538
NM_001007246.3,-0.389067507131335
NM_001007278.3,2.86312756584603
NM_001007538.2,-9.6479921907238
NM_001007561.3,0.910484714670703
NM_001008215.3,-3.39837969801492
NM_001008237.3,-0.201043428010442
NM_001008274.4,4.1356383489755
NM_001008388.5,-4.18707745809158
NM_001008528.3,1.33262351773201
NM_001008727.5,0.626003801308894
NM_001008738.3,1.75414478484635
NM_001008739.2,-0.322969932034312
NM_001008778.3,-1.0294818919678
NM_001009.4,-1.51122149558491
NM_001009552.2,-4.93341582046949
NM_001009608.3,-0.388931334030995
NM_001009894.3,-3.11319056302731
NM_001010.3,-1.30298910574219
NM_001010844.4,2.25184663860812
NM_001010851.3,1.52800066903988
NM_001010854.2,-0.940422111669298
NM_001010858.3,-5.4499845500777
NM_001010860.4,2.17378490804092
NM_001010866.4,-5.04008617244232
NM_001010867.4,-0.616194063970555
NM_001010883.3,-1.79583834148995
NM_001010890.3,-0.277015280688071
NM_001010891.5,2.62971877352743
NM_001010922.3,-1.26924617578248
NM_001011.4,-2.804322916846
NM_001011513.4,6.10452372857505
NM_001011537.3,-1.45735628207942
NM_001011543.3,-0.198311102556603
NM_001011713.3,-2.93363121362277
NM_001012.2,-1.76653266710546
NM_001012271.2,0.603710969434691
NM_001012454.6,-0.354018578388722
NM_001012511.3,-0.967067838786402
NM_001012659.2,-0.241192104031535
NM_001012755.5,-2.10868465033267
NM_001012756.3,0.597951805033008
NM_001012968.3,-0.635630437305416
NM_001012978.3,0.335758557133233
NM_001013258.2,-0.368084708637091
NM_001013355.2,0.0670888918073587
NM_001013619.4,-2.24842929138387
NM_001013635.4,-0.716266886307677
NM_001013647.2,-0.922285350142646
NM_001013649.4,0.480808767178468
NM_001013657.3,1.15094471113921
NM_001013660.4,-0.11900250733337
NM_001013663.2,-6.97780792233898
NM_001013672.5,0.333345742954291
NM_001013703.4,-4.62268890087375
NM_001013706.3,1.92227518579953
NM_001014283.2,8.41562720170011
NM_001014342.3,1.45622925593733
NM_001015.5,-1.04179395104375
NM_001015072.4,0.0494359103512489
NM_001016.4,-1.36873460756332
NM_001017.3,-1.88711360782024
NM_001017371.5,0.529301283655876
NM_001017420.3,7.61188240964903
NM_001017921.4,2.97192292997835
NM_001017980.4,4.05404290047717
NM_001017981.2,0.251081043545214
NM_001017989.3,-0.0562503331746488
NM_001018024.3,-2.22842938116308
NM_001018111.3,2.94310598422461
NM_001023.4,-3.16638511884235
NM_001024.4,-2.32886921541364
NM_001024594.3,-1.94510498283749
NM_001024662.3,-4.97721610894481
NM_001024680.3,6.27325831150643
NM_001024843.2,0.0727500296253228
NM_001024939.4,-0.399321956357697
NM_001025.5,-2.30886467841298
NM_001025091.2,-6.47298905238201
NM_001025100.2,-0.581759731816237
NM_001025247.2,-4.9721624829834
NM_001025266.3,-0.231541042524811
NM_001025357.3,0.287097086706843
NM_001025433.2,1.89309983918499
NM_001025436.3,-5.09284348608913
NM_001026.5,-16.5995018984612
NM_001028.3,-5.3165727621643
NM_001029.5,-7.77223386506847
NM_001029989.3,2.47985417052808
NM_001029991.2,-4.6054213588842
NM_001030.6,-1.14770334823798
NM_001030001.4,-0.860913558309456
NM_001030018.2,-5.44765744231229
NM_001030060.3,10.7395216462908
NM_001030288.4,1.10677016439472
NM_001031.5,-2.9056881233274
NM_001031617.3,-0.240912333158718
NM_001031628.2,2.04995644265536
NM_001031672.4,-1.63202148688968
NM_001031713.4,3.9047186675417
NM_001031746.5,2.80952428719689
NM_001031801.2,-1.25331048156667
NM_001031804.3,-10.1049186541834
NM_001032283.3,0.55546082714422
NM_001032284.3,-0.543585699849609
NM_001032293.3,2.25716713329035
NM_001032730.3,-0.576137728457216
NM_001032999.3,0.596447253516718
NM_001033.5,-0.598263547922085
NM_001033044.4,2.95327387727215
NM_001033056.4,2.97240725714353
NM_001033503.3,-0.0334544120898583
NM_001033580.3,-3.36704904400143
NM_001033583.3,4.28728192002349
NM_001034841.4,0.533601692589635
NM_001034842.5,-0.838463552170027
NM_001034996.3,-1.2605872003066
NM_001035005.4,-1.3593639167818
NM_001035258.2,-2.49734764754453
NM_001035267.2,-1.46894034372597
NM_001035505.2,-2.03390978829601
NM_001037165.2,-0.542798516692001
NM_001037171.2,0.644186357136341
NM_001037582.3,-2.46012472531244
NM_001037666.3,-1.29949204484066
NM_001039111.3,-1.25702290124555
NM_001039211.3,0.00371558666015963
NM_001039492.3,1.40478641936393
NM_001039547.3,-1.55609828840315
NM_001039569.2,0.175570552067903
NM_001039709.2,0.343064360387494
NM_001039802.2,0.469972494725137
NM_001039844.3,18.0796645803559
NM_001039888.4,-4.73737100453602
NM_001039938.2,-0.0341931031775797
NM_001039958.2,-0.530346700994376
NM_001039960.3,0.324846735839699
NM_001040000.3,-0.652041654261421
NM_001040057.3,-3.02960871979351
NM_001040274.3,-2.21075129868051
NM_001040431.3,-11.1220510123147
NM_001040436.3,-6.16662001799643
NM_001040441.3,0.976395646401688
NM_001040455.2,-0.99270093644419
NM_001040653.4,-2.7951461354993
NM_001040661.3,0.415796829015095
NM_001042.3,-0.176764039328358
NM_001042371.3,-7.85614712978125
NM_001042427.3,0.212273393246388
NM_001042461.3,0.781020033829034
NM_001042462.2,0.571658792547006
NM_001042483.2,0.302917346492856
NM_001042603.3,-7.29230211641926
NM_001042631.3,-1.28517146559035
NM_001042717.3,-0.195421993022698
NM_001042724.2,-4.21347206758236
NM_001043229.2,-0.385033549817345
NM_001043318.3,0.618945249271357
NM_001044387.2,1.41843184748818
NM_001044388.2,2.01769286293515
NM_001045.6,0.43019473609346
NM_001048183.3,0.482124221197448
NM_001048249.4,-10.1505678338652
NM_001050.3,-0.617041372878827
NM_001063.4,-0.237472702901367
NM_001070.5,-5.27841205528982
NM_001071775.3,-4.51635990344793
NM_001076675.3,0.00499752506684913
NM_001077196.2,9.40867511887727
NM_001077197.2,11.2243490721149
NM_001077358.2,10.0373592977892
NM_001077399.3,-5.66694494615403
NM_001077624.3,0.965295293743722
NM_001078171.2,-6.88311076299787
NM_001078173.2,-4.24305282960638
NM_001079525.2,0.430695743231369
NM_001079559.3,-3.08505633088819
NM_001079862.4,-2.33396801245166
NM_001080114.2,3.66491346429705
NM_001080383.2,0.0541738962451878
NM_001080391.2,0.715405551571311
NM_001080392.2,-8.55901445626234
NM_001080396.3,6.58991860277461
NM_001080409.3,1.3591191960535
NM_001080432.3,0.0768166495806468
NM_001080436.2,-0.116653463608702
NM_001080461.3,-3.57370024105464
NM_001080472.4,0.0865690151209714
NM_001080488.2,0.346308915286054
NM_001080496.3,-2.94419002582777
NM_001080497.3,0.0377821447422194
NM_001080501.3,-5.27733574570264
NM_001080505.3,-0.860110472792151
NM_001080508.3,-1.32433852134065
NM_001080533.3,0.450015434839731
NM_001080537.2,1.49718314035807
NM_001080825.2,-2.49758501709702
NM_001080850.4,-0.678456072587528
NM_001081461.2,-1.02052136830115
NM_001083592.2,-2.08664631250959
NM_001083612.2,-0.891293294148384
NM_001084.5,-2.96642827407807
NM_001085372.3,-1.40427724093794
NM_001085384.3,0.988810986390543
NM_001085400.2,5.79629338708126
NM_001085429.2,-4.86756604412047
NM_001085430.4,0.395924926435482
NM_001085451.2,-2.14968253349046
NM_001086521.2,-1.52989218013377
NM_001089.3,-0.472579185087786
NM_001093725.2,-5.53941795191975
NM_001093726.3,0.590607501942018
NM_001097620.2,0.24264909672254
NM_001097638.3,-0.339193728094467
NM_001098507.2,3.55417291870519
NM_001098577.3,-1.76386440543855
NM_001098612.3,0.413091162757284
NM_001098638.2,0.89776833886126
NM_001098721.2,4.52487897471873
NM_001098722.2,1.04983000711193
NM_001098818.4,0.645568693044166
NM_001098819.4,2.58613994380532
NM_001098834.3,-2.45825352581834
NM_001098844.3,2.2031205603387
NM_001099225.2,-0.744355844511605
NM_001099285.2,-2.1365579545083
NM_001099415.3,-3.61223907775859
NM_001099677.1,-0.945065383480427
NM_001099678.2,-8.22046485468355
NM_001099693.2,-4.23117283205716
NM_001099791.3,-1.20889584022782
NM_001100389.2,0.446711491620824
NM_001100595.2,-0.00387139977162484
NM_001101.5,-5.79577281409885
NM_001101338.2,-1.06407972613465
NM_001101340.2,-2.56521193611336
NM_001103154.2,0.0440335097840338
NM_001104546.2,-3.08424449138718
NM_001105520.2,-1.05943498533444
NM_001105568.4,-2.23599754713057
NM_001105570.2,-0.489516072138368
NM_001105573.2,-5.87848880399738
NM_001105574.2,3.68272685008364
NM_001105580.3,0.4622927381945
NM_001110503.3,0.985597260682194
NM_001112706.3,2.51026450372449
NM_001114118.3,1.28747653615404
NM_001114132.2,2.14737827051142
NM_001114133.3,2.46833673081582
NM_001114395.3,-0.240941323057994
NM_001114632.2,-0.201873673556582
NM_001122962.2,-0.511705731386411
NM_001123226.2,-1.12114299967826
NM_001124.3,3.01901582399767
NM_001124767.2,-4.19958279526433
NM_001126049.2,6.06392436471159
NM_001126340.3,0.644217262696672
NM_001127183.4,0.964601394909203
NM_001127228.2,0.444309290178275
NM_001127321.1,-0.126963599246407
NM_001127322.1,0.688893315147106
NM_001127649.3,1.34761064097532
NM_001128126.3,1.0221701920203
NM_001128159.3,-1.91010326679916
NM_001128208.2,0.426687971109739
NM_001128228.3,-4.92177177405502
NM_001128423.2,1.17236651226213
NM_001128591.2,-1.45535511260592
NM_001128610.3,0.499967557208005
NM_001128926.4,0.156268750747196
NM_001128930.3,4.99482950812406
NM_001128933.3,-0.657345588590034
NM_001129908.3,-0.346414227756991
NM_001129993.3,1.38386064414997
NM_001130031.2,1.06917955716005
NM_001130032.2,0.672205863462486
NM_001130071.2,2.17201546824605
NM_001130072.2,4.04808941062555
NM_001130415.2,-0.166946718989134
NM_001130524.2,-0.30385807804319
NM_001130677.2,-3.24450686570934
NM_001130715.2,-0.432541896884709
NM_001130820.3,-0.211814012066195
NM_001130821.3,0.424248497950963
NM_001130822.3,4.24906210269624
NM_001130846.4,-0.0195577652831827
NM_001130912.3,1.93891945219578
NM_001130917.3,3.38514917358538
NM_001130929.2,-8.18903206424542
NM_001130992.3,0.516201034334497
NM_001131035.2,-3.12078810173735
NM_001131036.2,-3.05908682330353
NM_001134232.2,6.70712171573916
NM_001134422.2,-1.47249240918115
NM_001134462.2,-0.155435990685678
NM_001134492.2,-2.14718966079866
NM_001134656.2,-0.81683607121043
NM_001134657.1,-0.0218849268141867
NM_001134659.1,12.788751823263
NM_001134666.3,-3.01099423897684
NM_001134693.2,-3.54634103506622
NM_001134709.2,0.192481076500366
NM_001134836.2,-0.011741007790945
NM_001135036.2,1.38773260477211
NM_001135255.2,1.06641747134698
NM_001135575.2,-4.51555920631334
NM_001135589.3,-0.437498924406504
NM_001135649.3,1.67779133212453
NM_001135651.3,0.108813852130844
NM_001135750.2,-2.45987413534112
NM_001135937.3,0.269887009182244
NM_001135998.3,-5.40127090222675
NM_001136004.3,-2.71330706873586
NM_001136180.2,0.361790047907361
NM_001136200.2,0.227142762976158
NM_001136262.2,-6.56596885284184
NM_001136483.3,3.6489842840031
NM_001136498.2,-6.92928038810095
NM_001136501.3,2.00209128561527
NM_001137554.2,0.774533419618054
NM_001137664.2,-4.22647366858681
NM_001137675.4,-1.28125499328493
NM_001139444.3,-0.31996519731881
NM_001139500.2,1.150707778801
NM_001139501.2,1.82279200497696
NM_001142269.4,3.41654844189233
NM_001142285.2,1.6099269413143
NM_001142302.2,0.99290453660281
NM_001142386.3,-3.40383060057081
NM_001142416.2,-2.0504977923582
NM_001142571.2,0.367176814308128
NM_001142579.2,-1.97673168108087
NM_001142648.2,44.9893432873689
NM_001142806.1,-0.427836298671669
NM_001142864.4,-2.70690570088534
NM_001142935.2,-1.74245246313096
NM_001143757.2,2.52576586266785
NM_001143821.3,-2.17271343918796
NM_001143828.2,1.18688373963396
NM_001143936.2,-1.62993499999926
NM_001143938.3,2.33610608314714
NM_001143939.3,0.336206253996982
NM_001144884.2,0.496940757208078
NM_001144995.2,-1.18794924187526
NM_001145018.3,-1.2547331517419
NM_001145033.2,2.77091623425148
NM_001145064.3,-2.95107494199454
NM_001145073.3,-1.01339410756281
NM_001145080.3,0.186896006633238
NM_001145115.3,2.38126949321526
NM_001145144.2,-3.08818686700588
NM_001145145.2,-0.446808103928517
NM_001145199.2,-5.36408804237344
NM_001145204.3,0.654389344361146
NM_001145205.2,-0.439636301610916
NM_001145250.2,-4.62476716182941
NM_001145264.2,-0.150133036911056
NM_001145337.3,1.50456192697756
NM_001145340.3,1.8454813573786
NM_001145347.2,1.16022194207155
NM_001145373.3,0.675523844191975
NM_001145450.3,-8.11465633197131
NM_001145454.3,0.0375295115013153
NM_001145465.1,0.60935123309944
NM_001145678.3,0.967463219321268
NM_001145720.2,1.84658645355167
NM_001145777.2,-1.00835461369911
NM_001145783.2,-3.66894033387655
NM_001145784.2,-0.522153019618448
NM_001145951.2,50.1954588047569
NM_001146082.3,-2.54392298729694
NM_001146175.2,-0.600062274564652
NM_001146227.3,-1.18689149495947
NM_001146337.3,1.28678706931665
NM_001146340.3,-0.752078665387683
NM_001146684.3,1.34313484144015
NM_001146685.2,-0.769319242204872
NM_001146699.2,0.235571855657372
NM_001151.4,-6.43438834784123
NM_001152.5,-8.83589601695027
NM_001154.4,-4.14279691924953
NM_001159279.1,-0.277509509844778
NM_001159293.2,0.670113766626292
NM_001159749.2,-1.0617716523307
NM_001159920.2,-0.423134974785494
NM_001160008.2,15.0523103562733
NM_001160030.2,-0.00909043216373667
NM_001160111.1,-2.53081352866158
NM_001160113.2,0.0584786424811667
NM_001160246.2,-3.32407420263709
NM_001160305.4,-3.61040684168541
NM_001161346.2,-3.26175280741703
NM_001161546.2,2.73595540627972
NM_001162501.2,0.371897756146372
NM_001162505.2,-1.08885313006774
NM_001163315.3,-3.23466434398587
NM_001163424.2,-6.46628486859464
NM_001163438.2,-6.91571960130383
NM_001163942.2,-0.88187216907475
NM_001164097.2,-3.1483278682035
NM_001164281.3,-0.323293578187778
NM_001164283.3,0.445340523638142
NM_001164407.2,0.0686768358413677
NM_001164436.2,0.301903118855779
NM_001164442.2,-0.772692357469599
NM_001164446.3,3.44407587656913
NM_001164539.2,-0.383796481756017
NM_001164579.2,-1.43092216983222
NM_001164603.1,-2.61219533470927
NM_001164715.2,0.195578092508021
NM_001164803.2,-6.92384947593083
NM_001164811.2,-4.30902389519772
NM_001164840.3,-2.11915506584323
NM_001165877.1,-0.33079987321014
NM_001165881.3,2.85300674364452
NM_001165882.3,5.49074426051654
NM_001165883.2,1.38435354006381
NM_001165884.3,2.92363118214538
NM_001165885.2,4.06667049181764
NM_001165886.2,2.03841296327639
NM_001165887.2,2.28207684918521
NM_001166135.2,-1.04048825703178
NM_001166242.2,-2.40742405035645
NM_001166260.2,2.0431271666313
NM_001166426.3,2.08758805998772
NM_001166550.4,2.71243093220096
NM_001166588.3,-6.10605328581185
NM_001167.4,0.397484314426847
NM_001167741.2,5.12577040099155
NM_001167856.3,0.487578288064969
NM_001167942.1,4.16335381619069
NM_001168.3,-0.659511606857502
NM_001168335.2,3.71158591825517
NM_001169154.2,-0.699542815826257
NM_001170543.2,1.1745322830373
NM_001170544.2,1.03635969489493
NM_001170570.2,0.693726465763739
NM_001170693.2,6.47459536684793
NM_001170905.3,-3.45022864570038
NM_001171155.2,-4.08732364533761
NM_001171163.1,-1.17994717072843
NM_001171610.2,2.0920274338162
NM_001171931.2,0.456172801724177
NM_001172.4,-2.47267450400079
NM_001172674.2,4.48147049536378
NM_001172675.2,1.73327277706429
NM_001172689.2,0.462756926691332
NM_001172813.2,7.30353361366704
NM_001173408.2,-5.79594335616894
NM_001173431.2,7.08034570674443
NM_001173482.1,-2.70366687122998
NM_001173517.2,-0.953275078593143
NM_001173989.4,-6.66922935041653
NM_001174103.2,-6.12820173468851
NM_001176.4,-0.015672139831915
NM_001177310.2,5.6968470113267
NM_001177311.2,4.01151932556157
NM_001177972.3,2.28763789687254
NM_001178005.2,4.49961693418714
NM_001178129.2,4.96439058846279
NM_001183.6,-3.04300327046784
NM_001184735.1,-1.06967585717486
NM_001184801.2,-0.978784892209346
NM_001184819.2,0.390014775967749
NM_001184891.2,0.0560194916269552
NM_001184892.2,-5.93544109747775
NM_001184906.2,2.33665806273322
NM_001185012.2,-2.19959364823557
NM_001185039.2,3.35479091524674
NM_001190384.3,3.10331389291515
NM_001190481.2,-0.0190196262906607
NM_001190807.3,1.01664449530158
NM_001190980.3,-1.12834698576211
NM_001191005.3,0.418464074090293
NM_001191033.2,-0.738711474694357
NM_001191055.2,-1.37888501860775
NM_001193304.3,58.5832044002148
NM_001193306.2,0.739890967377047
NM_001193375.3,-2.28899170955198
NM_001193502.2,-0.878334620139203
NM_001193552.2,1.53077331158817
NM_001195131.2,2.32472988164927
NM_001195156.2,-2.33839683627025
NM_001195278.2,0.158886110480043
NM_001195790.3,-0.141517850215359
NM_001195798.2,4.36189501949196
NM_001195799.2,10.0183241830529
NM_001195800.2,7.68378034875604
NM_001195803.2,5.61795425660186
NM_001197.5,-0.27485770130085
NM_001198536.2,-0.0683084302044402
NM_001198682.2,-2.40617148667133
NM_001198721.2,-1.06856953973702
NM_001198879.2,8.16645240354016
NM_001199155.2,0.184988960734528
NM_001199156.2,1.1118766039886
NM_001199157.2,-0.148835743653761
NM_001199158.2,0.662362018215703
NM_001199319.2,0.846383815539889
NM_001199346.2,1.06297290683752
NM_001199434.2,1.01729484427352
NM_001199679.2,8.42496110656131
NM_001199739.2,2.80240409037706
NM_001199780.2,-0.492978740606131
NM_001199802.1,-0.676397134377012
NM_001199868.2,-2.40591260966572
NM_001199900.2,-5.22626258409562
NM_001199981.2,1.85401566181569
NM_001199982.2,0.757766187793493
NM_001199983.2,2.04579413906676
NM_001199984.2,1.48187499678762
NM_001201335.2,-2.86700591861757
NM_001201366.2,0.787760827423168
NM_001201370.2,1.63507809573329
NM_001201539.2,6.26198069324877
NM_001201543.2,-0.163758167588871
NM_001202234.2,4.67291684512289
NM_001202403.2,3.13189984212248
NM_001202473.2,-0.0341948278125031
NM_001202516.3,0.878623736649368
NM_001202517.3,-0.31717458911711
NM_001204180.2,-2.72124669451375
NM_001204199.2,5.67176631929101
NM_001204344.1,-0.0449771092809219
NM_001204401.2,0.765554437486215
NM_001204446.2,2.32542853249043
NM_001204447.2,0.550616808831342
NM_001204817.2,-0.324716945036006
NM_001204889.2,1.11353255464021
NM_001205252.2,0.0794167530078779
NM_001206.4,-5.24533019461809
NM_001206491.2,-0.765120190205355
NM_001206641.3,-6.13449451564606
NM_001206866.2,0.545050028554444
NM_001211.6,-8.14250732931638
NM_001212.4,-9.90064752207364
NM_001217.5,0.0450480732905048
NM_001236.4,-0.719196024695943
NM_001237.5,-5.55839913660227
NM_001242318.3,1.8299147031803
NM_001242546.2,-1.16566885032815
NM_001242547.2,1.5430390214713
NM_001242548.2,1.02949266707741
NM_001242659.2,-1.70206377302616
NM_001242826.2,1.26384126269014
NM_001242866.3,-3.84020735756143
NM_001243079.2,-2.06411105573773
NM_001243197.2,-2.53162415071153
NM_001243423.2,0.598766967001922
NM_001243650.2,-0.2418439233826
NM_001243740.3,-2.75647463806337
NM_001243775.2,0.177732787586883
NM_001243794.2,0.943895385093267
NM_001243795.2,0.574943298451205
NM_001243879.2,1.54016630220703
NM_001243953.2,-0.372396440976192
NM_001243998.2,1.22780600646007
NM_001244683.2,5.30857641212998
NM_001251877.2,-0.787512207247774
NM_001251917.2,-0.151780848395487
NM_001251918.2,-0.283830822265454
NM_001251969.2,1.82109980079377
NM_001252007.1,-1.57756639385604
NM_001252053.1,-4.0230669330874
NM_001253.4,-6.5251419620757
NM_001253384.2,1.30305517197671
NM_001254728.2,2.5214987522574
NM_001254729.2,1.38397315203541
NM_001254752.2,1.46511016409708
NM_001255.3,-4.39023597584136
NM_001255995.3,-0.559312339334623
NM_001256124.2,4.68384742196085
NM_001256167.2,0.491669855144151
NM_001256168.2,1.73334954282875
NM_001256279.2,3.67457148151625
NM_001256280.2,3.19629728685847
NM_001256425.2,3.31340015788613
NM_001256426.2,3.63865984420826
NM_001256428.2,2.00739101490228
NM_001256577.2,1.1573612394088
NM_001256720.2,2.35744451331716
NM_001256799.3,0.134664141739009
NM_001256802.2,1.33482202770071
NM_001256829.2,-1.60392145293869
NM_001256838.2,0.213210427273312
NM_001256910.2,1.49121454122061
NM_001257160.2,4.89428387185291
NM_001257190.3,-2.29031299886445
NM_001257273.2,3.37983169549014
NM_001257291.2,-0.397738429378507
NM_001257308.2,10.5478724058756
NM_001257334.2,1.6238123930316
NM_001257335.2,0.375365670116566
NM_001257370.2,-9.07692046621855
NM_001257399.2,2.34921345009956
NM_001257409.2,0.789034243559421
NM_001257411.2,2.8239325043935
NM_001257412.2,-0.727961704356352
NM_001257414.2,1.0018904001605
NM_001258025.2,7.17774896788089
NM_001258311.2,0.206892731312305
NM_001258392.3,1.92414127557376
NM_001258393.3,-0.630444017500766
NM_001258394.3,0.509322080821207
NM_001258401.3,0.304230021677119
NM_001261.4,-1.04788914370931
NM_001261467.2,2.23931563057138
NM_001265611.2,1.45729231009117
NM_001267699.2,-4.19186839900632
NM_001267779.2,-0.285862073846383
NM_001267782.2,0.643155356640969
NM_001267803.2,2.65379091118041
NM_001267804.2,0.339798054224187
NM_001267805.2,1.09361806824186
NM_001267806.2,1.15461066435201
NM_001268284.3,8.0741430504491
NM_001270393.2,27.9633258217351
NM_001270397.2,-3.17130427693894
NM_001270406.2,5.45271342646735
NM_001270408.2,-1.2343760092833
